stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Development\Projects\Template\bin\Debug\allegro5.cfg r
dtor     D               dtor.c:196  _al_register_destructor          [   0.07595] added dtor for sub_bitmap 0000000002961cf0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07596] added dtor for sub_bitmap 00000000029623f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07597] added dtor for sub_bitmap 0000000002962770, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07598] added dtor for sub_bitmap 00000000029625b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07599] added dtor for sub_bitmap 0000000002960b70, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07600] added dtor for sub_bitmap 00000000029615f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07600] added dtor for sub_bitmap 0000000002960d30, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07601] added dtor for sub_bitmap 0000000002961970, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07602] added dtor for sub_bitmap 00000000029617b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07603] added dtor for sub_bitmap 0000000002962070, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07603] added dtor for sub_bitmap 0000000002962230, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07604] added dtor for sub_bitmap 0000000002962930, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07605] added dtor for sub_bitmap 00000000029607f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07606] added dtor for sub_bitmap 0000000002960470, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07607] added dtor for sub_bitmap 0000000002963030, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07607] added dtor for sub_bitmap 0000000002962af0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07608] added dtor for sub_bitmap 0000000002963570, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07609] added dtor for sub_bitmap 0000000002962cb0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07610] added dtor for sub_bitmap 0000000002962e70, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07611] added dtor for sub_bitmap 00000000029631f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07611] added dtor for sub_bitmap 0000000002960630, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07613] added dtor for sub_bitmap 0000000002960ef0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07613] added dtor for sub_bitmap 0000000002961270, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07614] added dtor for sub_bitmap 00000000029600f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07615] added dtor for sub_bitmap 00000000029633b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07616] added dtor for sub_bitmap 0000000002963730, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07617] added dtor for sub_bitmap 000000000295fbb0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07618] added dtor for sub_bitmap 000000000295fd70, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07618] added dtor for sub_bitmap 00000000029609b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07619] added dtor for sub_bitmap 000000000295ff30, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07620] added dtor for sub_bitmap 00000000029602b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07621] added dtor for sub_bitmap 00000000029657a0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07622] added dtor for sub_bitmap 0000000002967e20, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07623] added dtor for sub_bitmap 0000000002967c60, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07624] added dtor for sub_bitmap 0000000002966ca0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07625] added dtor for sub_bitmap 00000000029649a0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07626] added dtor for sub_bitmap 00000000029671e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07626] added dtor for sub_bitmap 0000000002964d20, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07627] added dtor for sub_bitmap 00000000029681a0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07628] added dtor for sub_bitmap 0000000002968360, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07629] added dtor for sub_bitmap 0000000002967020, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07630] added dtor for sub_bitmap 0000000002966920, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07630] added dtor for sub_bitmap 0000000002964620, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07631] added dtor for sub_bitmap 0000000002964ee0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07632] added dtor for sub_bitmap 0000000002966060, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07633] added dtor for sub_bitmap 0000000002966760, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07634] added dtor for sub_bitmap 0000000002965960, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07634] added dtor for sub_bitmap 00000000029647e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07635] added dtor for sub_bitmap 0000000002964b60, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07636] added dtor for sub_bitmap 00000000029650a0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07637] added dtor for sub_bitmap 0000000002967fe0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07638] added dtor for sub_bitmap 0000000002966220, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07638] added dtor for sub_bitmap 0000000002966ae0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07639] added dtor for sub_bitmap 0000000002965260, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07640] added dtor for sub_bitmap 0000000002966e60, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07641] added dtor for sub_bitmap 00000000029673a0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07642] added dtor for sub_bitmap 0000000002965b20, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07643] added dtor for sub_bitmap 00000000029663e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07643] added dtor for sub_bitmap 0000000002965ce0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07644] added dtor for sub_bitmap 0000000002965420, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07645] added dtor for sub_bitmap 00000000029665a0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07646] added dtor for sub_bitmap 00000000029655e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07647] added dtor for sub_bitmap 0000000002965ea0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07648] added dtor for sub_bitmap 0000000002967560, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07648] added dtor for sub_bitmap 0000000002967720, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07649] added dtor for sub_bitmap 00000000029678e0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07650] added dtor for sub_bitmap 0000000002967aa0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07651] added dtor for sub_bitmap 0000000002969e00, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07652] added dtor for sub_bitmap 000000000296ac00, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07653] added dtor for sub_bitmap 0000000002969fc0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07654] added dtor for sub_bitmap 000000000296c9c0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07654] added dtor for sub_bitmap 000000000296b140, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07655] added dtor for sub_bitmap 0000000002969000, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07656] added dtor for sub_bitmap 000000000296c2c0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07657] added dtor for sub_bitmap 000000000296ba00, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07658] added dtor for sub_bitmap 0000000002969540, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07659] added dtor for sub_bitmap 000000000296cb80, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07659] added dtor for sub_bitmap 0000000002968e40, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07660] added dtor for sub_bitmap 000000000296bbc0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07661] added dtor for sub_bitmap 000000000296b4c0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07662] added dtor for sub_bitmap 00000000029691c0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07663] added dtor for sub_bitmap 00000000029698c0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07664] added dtor for sub_bitmap 000000000296adc0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07664] added dtor for sub_bitmap 000000000296b300, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07665] added dtor for sub_bitmap 000000000296a500, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07666] added dtor for sub_bitmap 0000000002969380, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07667] added dtor for sub_bitmap 0000000002969700, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07668] added dtor for sub_bitmap 000000000296bd80, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07669] added dtor for sub_bitmap 000000000296b680, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07670] added dtor for sub_bitmap 000000000296c480, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07671] added dtor for sub_bitmap 0000000002969a80, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07671] added dtor for sub_bitmap 0000000002969c40, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07672] added dtor for sub_bitmap 000000000296bf40, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07673] added dtor for sub_bitmap 000000000296a6c0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07674] added dtor for sub_bitmap 000000000296a880, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07675] added dtor for sub_bitmap 000000000296aa40, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07676] added dtor for sub_bitmap 000000000296c100, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07676] added dtor for sub_bitmap 000000000296b840, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07677] added dtor for sub_bitmap 000000000296af80, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07678] added dtor for sub_bitmap 000000000296c640, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07679] added dtor for sub_bitmap 000000000296a180, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07680] added dtor for sub_bitmap 000000000296c800, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07680] added dtor for sub_bitmap 000000000296a340, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07682] added dtor for sub_bitmap 000000000296e1f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07682] added dtor for sub_bitmap 000000000296f530, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07683] added dtor for sub_bitmap 0000000002971130, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07684] added dtor for sub_bitmap 000000000296e8f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07685] added dtor for sub_bitmap 0000000002970a30, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07686] added dtor for sub_bitmap 00000000029712f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07687] added dtor for sub_bitmap 00000000029704f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07687] added dtor for sub_bitmap 0000000002970bf0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07688] added dtor for sub_bitmap 0000000002970170, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07689] added dtor for sub_bitmap 000000000296f8b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07690] added dtor for sub_bitmap 000000000296eab0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07691] added dtor for sub_bitmap 000000000296e730, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07692] added dtor for sub_bitmap 00000000029714b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07693] added dtor for sub_bitmap 0000000002971670, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07694] added dtor for sub_bitmap 00000000029706b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07695] added dtor for sub_bitmap 000000000296f1b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07695] added dtor for sub_bitmap 0000000002971830, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07696] added dtor for sub_bitmap 000000000296ec70, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07697] added dtor for sub_bitmap 000000000296e3b0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07698] added dtor for sub_bitmap 00000000029719f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07699] added dtor for sub_bitmap 000000000296e570, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07699] added dtor for sub_bitmap 000000000296de70, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07700] added dtor for sub_bitmap 0000000002971bb0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07701] added dtor for sub_bitmap 0000000002970db0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07702] added dtor for sub_bitmap 0000000002970330, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07703] added dtor for sub_bitmap 000000000296e030, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07704] added dtor for sub_bitmap 000000000296f370, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07704] added dtor for sub_bitmap 0000000002970870, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07705] added dtor for sub_bitmap 0000000002970f70, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07706] added dtor for sub_bitmap 000000000296ffb0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07707] added dtor for sub_bitmap 000000000296ee30, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07708] added dtor for sub_bitmap 000000000296eff0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07708] added dtor for sub_bitmap 000000000296f6f0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07709] added dtor for sub_bitmap 000000000296fa70, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07710] added dtor for sub_bitmap 000000000296fc30, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07711] added dtor for sub_bitmap 000000000296fdf0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07712] added dtor for sub_bitmap 0000000002973c90, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07713] added dtor for sub_bitmap 0000000002976310, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07714] added dtor for sub_bitmap 0000000002973ad0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07715] added dtor for sub_bitmap 0000000002973e50, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07716] added dtor for sub_bitmap 0000000002973590, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07717] added dtor for sub_bitmap 00000000029764d0, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07718] added dtor for sub_bitmap 0000000002975190, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07718] added dtor for sub_bitmap 0000000002973750, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07719] added dtor for sub_bitmap 0000000002975a50, func 00007ffc9b841bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07720] added dtor for sub_bitmap 0000000002977f10, func 00007ffc9b841bf8
dtor     D               dtor.c:227  _al_unregister_destructor        [   0.07722] removed dtor for bitmap 00000000028fb180
dtor     D               dtor.c:196  _al_register_destructor          [   0.07724] added dtor for font 00000000028de350, func 00007ffc9b994170
dtor     D               dtor.c:227  _al_unregister_destructor        [   0.07725] removed dtor for bitmap 00000000028e14c0
physfs   E          a5_physfs.c:54   phys_set_errno                   [   0.07728] PhysFS error code: not found
physfs   E          a5_physfs.c:54   phys_set_errno                   [   0.07730] PhysFS error code: not found
image    E                png.c:415  _al_load_png                     [   0.07730] Unable to open genericTitlePng.png for reading.
bitmap   E          bitmap_io.c:209  al_load_bitmap_flags             [   0.07731] Failed loading bitmap genericTitlePng.png with .png handler.
physfs   E          a5_physfs.c:54   phys_set_errno                   [   0.07732] PhysFS error code: not found
physfs   E          a5_physfs.c:54   phys_set_errno                   [   0.07733] PhysFS error code: not found
image    E                png.c:415  _al_load_png                     [   0.07734] Unable to open genericOverworldPng.png for reading.
bitmap   E          bitmap_io.c:209  al_load_bitmap_flags             [   0.07734] Failed loading bitmap genericOverworldPng.png with .png handler.
physfs   E          a5_physfs.c:54   phys_set_errno                   [   0.07735] PhysFS error code: not found
physfs   E          a5_physfs.c:54   phys_set_errno                   [   0.07736] PhysFS error code: not found
image    E                png.c:415  _al_load_png                     [   0.07737] Unable to open genericResultsPng.png for reading.
bitmap   E          bitmap_io.c:209  al_load_bitmap_flags             [   0.07738] Failed loading bitmap genericResultsPng.png with .png handler.
physfs   E          a5_physfs.c:54   phys_set_errno                   [   0.07739] PhysFS error code: not found
physfs   E          a5_physfs.c:54   phys_set_errno                   [   0.07739] PhysFS error code: not found
image    E                png.c:415  _al_load_png                     [   0.07740] Unable to open genericBeingPng.png for reading.
bitmap   E          bitmap_io.c:209  al_load_bitmap_flags             [   0.07741] Failed loading bitmap genericBeingPng.png with .png handler.
physfs   E          a5_physfs.c:54   phys_set_errno                   [   0.07742] PhysFS error code: not found
physfs   E          a5_physfs.c:54   phys_set_errno                   [   0.07743] PhysFS error code: not found
image    E                png.c:415  _al_load_png                     [   0.07743] Unable to open genericTilePng.png for reading.
bitmap   E          bitmap_io.c:209  al_load_bitmap_flags             [   0.07744] Failed loading bitmap genericTilePng.png with .png handler.
audio-dsound D           dsound.cpp:322  _dsound_allocate_voice           [   0.07745] Allocating voice
audio-dsound D           dsound.cpp:381  _dsound_allocate_voice           [   0.07746] Allocated voice
dtor     D               dtor.c:196  _al_register_destructor          [   0.07747] added dtor for voice 000000000297b660, func 00007ffc9b9a5312
dtor     D               dtor.c:196  _al_register_destructor          [   0.07748] added dtor for mixer 000000000297b7a0, func 00007ffc9b9a050f
audio-dsound D           dsound.cpp:477  _dsound_start_voice              [   0.07749] Starting voice
audio-dsound D           dsound.cpp:505  _dsound_start_voice              [   0.07749] CreateSoundBuffer
audio-dsound D           dsound.cpp:513  _dsound_start_voice              [   0.07847] CreateSoundBuffer succeeded
audio-dsound D           dsound.cpp:519  _dsound_start_voice              [   0.07849] Starting _dsound_update thread
audio-dsound I           dsound.cpp:529  _dsound_start_voice              [   0.07853] Voice started
dtor     D               dtor.c:196  _al_register_destructor          [   0.07854] added dtor for sample_instance 000000000297bcd0, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07855] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07856] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07857] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07857] added dtor for sample_instance 000000000297bdf0, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07858] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07859] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07859] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07860] added dtor for sample_instance 000000000297c200, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07861] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07861] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07862] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07863] added dtor for sample_instance 000000000297b9e0, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07864] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07864] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07865] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07866] added dtor for sample_instance 000000000297cd90, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07870] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07871] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07872] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07873] added dtor for sample_instance 000000000297c370, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07873] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07874] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07875] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07875] added dtor for sample_instance 000000000297c490, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07876] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07877] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07877] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07878] added dtor for sample_instance 000000000297cb50, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07879] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07879] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07880] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07881] added dtor for sample_instance 000000000297cc70, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07881] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07882] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07883] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.07883] added dtor for sample_instance 000000000297cfd0, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.07884] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07885] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.07885] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.14873] added dtor for sample 0000000002972720, func 00007ffc9b9a1b08
dtor     D               dtor.c:196  _al_register_destructor          [   0.14886] added dtor for sample_instance 000000000297c5b0, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.14887] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.14888]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.14889]  0.000000 0.707107
wav      E                wav.c:121  wav_open                         [   0.14921] Bad RIFF type.
dtor     D               dtor.c:196  _al_register_destructor          [   0.14923] added dtor for sample 0000000002972690, func 00007ffc9b9a1b08
dtor     D               dtor.c:196  _al_register_destructor          [   0.14925] added dtor for sample_instance 000000000297ceb0, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.14926] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.14926]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.14927]  0.500000
wav      E                wav.c:121  wav_open                         [   0.14938] Bad RIFF type.
dtor     D               dtor.c:196  _al_register_destructor          [   0.14939] added dtor for sample 0000000002972960, func 00007ffc9b9a1b08
dtor     D               dtor.c:196  _al_register_destructor          [   0.14940] added dtor for sample_instance 000000000297ca30, func 00007ffc9b9990dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.14941] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.14942]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.14943]  0.500000
wav      E                wav.c:121  wav_open                         [   0.14956] Bad RIFF type.
